Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-01-02,152.5057373046875,152.6101808652379,150.33143071060707,150.75869455360782,22622100
2020-01-03,150.60678100585938,151.86959339189596,150.075073577621,150.32194808926084,21116200
2020-01-06,150.99600219726562,151.06247283904833,148.60330538796924,149.14451665528264,20813700
2020-01-07,149.6192626953125,151.60367510473966,149.37240277675932,151.27136534760285,21634100
2020-01-08,152.00244140625,152.67657943105735,149.97055222344378,150.90103974022296,27746500
2020-01-09,153.90138244628906,154.02481962095533,152.8949348348202,153.66401217988863,21385000
2020-01-10,153.18931579589844,154.97434534980923,153.0373953045155,154.59455860928736,20725900
2020-01-13,155.0313262939453,155.05980957773,153.1133697541345,153.58811046779502,21626500
2020-01-14,153.93939208984375,155.33513061739103,153.55010131948112,155.13573319005567,23477400
2020-01-15,154.93634033203125,155.6579553399232,154.35717068949413,154.40463316070066,21417900
2020-01-16,157.77529907226562,157.84176971460525,155.7434097574871,156.0472507145809,23865400
2020-01-17,158.6583251953125,159.00962862726476,157.07267873319398,158.96215166642233,34371700
2020-01-21,158.08863830566406,159.69326403956893,158.02216765967506,158.25953798746136,29517200
2020-01-22,157.32901000976562,159.02858923407632,157.31001633179213,158.94312492716125,24138800
2020-01-23,158.29751586914062,158.37347610803346,156.9207709480515,157.79429196341795,19680800
2020-01-24,156.70240783691406,159.06662179825054,156.14221727387803,159.04762811314887,24918100
2020-01-27,154.08180236816406,155.12623744531845,152.1068798055021,153.00888401508118,32078100
2020-01-28,157.10116577148438,157.38599854121892,154.83190628235468,155.50602982130422,24899900
2020-01-29,159.55084228515625,160.22498042935823,157.3195697689756,159.36094890964196,34754500
2020-01-30,164.0513916015625,165.2572370102274,162.16191844057855,165.2572370102274,51597500
2020-01-31,161.6301727294922,163.69054509436427,161.0130157747917,163.51015584503386,36142700
2020-02-03,165.57054138183594,165.68447449319962,161.79159565835778,161.8200789361987,30107000
2020-02-04,171.02059936523438,171.51433379094814,167.40307724823202,168.19114861437248,36433300
2020-02-05,170.8116912841797,174.89446403969472,169.3969733266185,174.7330539466545,39186300
2020-02-06,174.353271484375,174.53367526571967,170.96361598336935,171.8276475214221,27751400
2020-02-07,174.6001434326172,176.2522463728986,173.26137110969623,173.61268909833885,33529100
2020-02-10,179.16712951660156,179.30005632732252,173.9924590084795,174.30578959545088,35844300
2020-02-11,175.12234497070312,181.06609308949365,174.22983017110295,181.01861612373997,53159900
2020-02-12,175.37867736816406,176.46108534764494,172.66316057923015,176.20472136915564,47062900
2020-02-13,174.42929077148438,176.8219742418592,173.6317151267517,173.83111265992014,35295800
2020-02-14,175.98635864257812,176.0433252005315,173.42274763120017,173.99244218660291,23149500
2020-02-18,177.7713623046875,178.21761963094866,176.12876387343266,176.23320738570513,27792200
2020-02-19,178.30453491210938,179.1613962650694,177.53335678894416,179.04715195867632,29997500
2020-02-20,175.58160400390625,178.2759769882036,172.4207237419166,177.99035168966387,36862400
2020-02-21,170.03102111816406,174.70571148986244,168.75524447726494,174.3915250882964,48572600
2020-02-24,162.70005798339844,166.18465515217062,155.40716170842933,159.72958932936746,68311100
2020-02-25,160.01519775390625,166.46073285003268,159.61531360581694,165.8514056385486,68073300
2020-02-26,162.0145263671875,164.95643327525875,160.14846836228023,161.57658020435423,56206100
2020-02-27,150.5991973876953,159.02506587788727,150.4087853173964,155.4928762121868,93174900
2020-02-28,154.24560546875,155.8641439606252,144.7153436590033,145.1056977436323,97012700
2020-03-02,164.50901794433594,164.6327923319189,154.53127691657093,157.38750165763997,71030800
2020-03-03,156.62579345703125,166.6130616388873,154.48362552167413,165.47057497886473,71677000
2020-03-04,162.37632751464844,162.51913289503506,157.68259213669793,160.4150561439755,49814400
2020-03-05,158.3014678955078,162.6810028946942,157.74926281414156,158.0920102947307,47817300
2020-03-06,153.82669067382812,155.29287907592652,148.52362850342044,154.81684180508222,72821100
2020-03-09,143.40145874023438,150.18975467813294,142.8111771899838,143.76325170458367,70419300
2020-03-10,153.20787048339844,153.31259928936166,145.26757037585006,150.5801493440142,65354400
2020-03-11,146.26722717285156,150.14216328627552,143.90607167718443,149.59948831217446,56371600
2020-03-12,132.39549255371094,146.11489113015546,131.93850080995347,138.33644333258042,93226400
2020-03-13,151.21804809570312,154.15044033680311,133.98548773594624,140.43103844978467,92727400
2020-03-16,128.92996215820312,142.19237110925772,128.53009250260706,133.29046629899992,87905900
2020-03-17,139.54559326171875,140.43101574371315,128.53008220611034,133.29045562115147,81059800
2020-03-18,133.67127990722656,139.0029039520048,128.54912798276825,131.38630647518264,81593200
2020-03-19,135.87057495117188,142.9539978968266,132.33837173085726,135.9276971037771,85922700
2020-03-20,130.7674560546875,140.05018368392615,129.34885962811197,139.00289578141994,84866200
2020-03-23,129.46311950683594,133.83315361883407,126.16894903091577,130.4437553300874,78975200
2020-03-24,141.2307586669922,142.43038209641236,134.49959803721939,136.86073924483702,82516700
2020-03-25,139.8788299560547,146.9337078157321,137.51768848459022,141.77346406617644,75638200
2020-03-26,148.62841796875,149.15206208598235,141.25935277740615,141.28791386311786,64568100
2020-03-27,142.52557373046875,147.4668435414475,142.0495364003553,144.47732968943524,57042300
2020-03-30,152.5509490966797,152.90322666976797,142.8207429707394,145.134292409769,63420300
2020-03-31,150.1516876220703,156.88284731331882,149.05679314426825,151.760681450788,77927200
2020-04-01,144.82009887695312,150.18980018520003,143.5919287730892,145.6674448705902,57969900
2020-04-02,147.819091796875,148.0285493634673,143.15393223732946,144.58204408545626,49630700
2020-04-03,146.45767211914062,149.83754065445603,144.89626998674962,147.66681121497362,41243300
2020-04-06,157.3494110107422,158.5204589823689,150.02795325346136,152.63664351406544,67111700
2020-04-07,155.6547393798828,161.85274209735405,155.4357516807668,161.46238787981076,62769000
2020-04-08,157.21609497070312,158.68228357100458,155.66420860916136,157.73020890061215,48318200
2020-04-09,157.22564697265625,159.3487699126129,155.5023937437558,158.3871795022761,51385100
2020-04-13,157.57789611816406,157.6350328097064,154.5217441222941,156.4735003826598,41905300
2020-04-14,165.3753662109375,165.42297284963294,159.94854353230696,160.90061819618973,52874300
2020-04-15,163.64260864257812,165.2516172547934,161.12913194567304,162.99519027424256,40940800
2020-04-16,168.55532836914062,168.78383156754103,164.61373899366873,165.94665252640667,50479600
2020-04-17,170.04055786132812,171.37345671365338,167.44138330803202,170.89741933389323,52765600
2020-04-20,166.67018127441406,170.1833389597177,166.60354360506855,168.16494540659173,36669600
2020-04-21,159.77720642089844,165.34683551138266,158.1491520544436,165.18498453208747,56203700
2020-04-22,165.20399475097656,165.66098650812486,162.63339614169652,163.17607112940274,34620200
2020-04-23,163.20462036132812,166.67017120048723,162.7190675625672,165.76570326828318,32790800
2020-04-24,166.18467712402344,166.19419264314408,162.52871298530863,163.81400538707817,34277600
2020-04-27,165.70863342285156,168.42203807592034,164.99457727296354,168.1268971917015,33194400
2020-04-28,161.67181396484375,167.25097268418668,161.27194430574508,167.17480495947623,34392700
2020-04-29,168.9265899658203,169.1646086167517,163.642587537148,164.91836401953887,51286600
