Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2020-01-02,208.3247833251953,208.33470850149027,204.8391371751135,205.31580323726652,12077100
2020-01-03,207.2224578857422,208.9404526618874,205.51438828470637,205.77259436694098,11188400
2020-01-06,211.125244140625,211.30398824470248,205.0874180159547,205.26616212003222,17058900
2020-01-07,211.58201599121094,213.09147610558128,210.2811057895453,211.3436905514798,14912400
2020-01-08,213.72705078125,214.73997942961384,211.13515537272028,211.52244939225042,13475000
2020-01-09,216.7856903076172,216.86513717856823,214.77969848669196,216.03095261005296,12642800
2020-01-10,216.54736328125,218.35474561466597,215.91180342670702,217.6794547456841,12119400
2020-01-13,220.37062072753906,220.43020208489676,217.68935357586722,218.07664755163162,14463400
2020-01-14,217.54042053222656,220.83739760485452,217.1134106328486,220.07273470377893,13288900
2020-01-15,219.6159210205078,220.14224330523513,218.61293264173239,219.0796735588214,10036500
2020-01-16,220.23162841796875,221.0856633695372,218.86119636353655,221.02608200246482,10015300
2020-01-17,220.5990447998047,220.74799820928146,219.00021254201002,220.4898072485414,15905900
2020-01-21,219.90390014648438,220.82744157647545,217.59998643017602,220.6189068065152,14275800
2020-01-22,219.78472900390625,221.2048019404833,219.74499799490349,220.7678517590934,12212800
2020-01-23,218.2355499267578,219.95356006699245,217.74895868662998,219.21868788922464,11195000
2020-01-24,216.4281768798828,220.2415355901936,214.61086956802987,219.26833798403877,11905800
2020-01-27,213.37948608398438,214.5612337228181,211.02593113625323,211.62177512063826,13810700
2020-01-28,216.2792510986328,217.2226733632239,212.03888168522715,214.640702702242,13413800
2020-01-29,221.6814727783203,222.6447452028053,216.9346323466857,219.90389648692644,33181300
2020-01-30,208.0765380859375,209.96335216825562,203.32969704243257,205.09734838568207,48775500
2020-01-31,200.5093994140625,207.24236686791832,199.66528961156146,206.9841607315126,31359900
2020-02-03,202.77357482910156,203.71698182733147,201.09529561652263,202.02877743792925,15495600
2020-02-04,208.37442016601562,209.13908295207702,203.77653342721328,205.18668113015724,19628900
2020-02-05,208.65249633789062,211.25431690809782,207.2622140071557,211.03584180570505,12538200
2020-02-06,209.38735961914062,209.72499743469822,207.88782464797202,209.0099907941408,10567500
2020-02-07,210.85711669921875,211.34372313525864,208.47375586387463,208.84119956167712,12242500
2020-02-10,211.58201599121094,212.3168881205752,209.19867067625984,210.05270552548964,11856400
2020-02-11,205.7527618408203,209.39730187804918,205.0774710016734,208.7319513685439,25030800
2020-02-12,209.29800415039062,209.75481991058015,205.96131103965007,206.4082016224447,13813700
2020-02-13,211.66148376464844,212.84323136318875,207.72894693826518,208.06659993280633,15396600
2020-02-14,212.6942596435547,213.43905701113206,211.17487422593211,212.5155155487479,10741700
2020-02-18,216.2891387939453,216.46788287240472,211.91965221201255,212.0686207636686,15609200
2020-02-19,215.98130798339844,216.80555220875178,214.6108759999265,216.4778395538806,12135100
2020-02-20,213.09149169921875,217.25242870566726,211.47279392220503,215.0180366270395,13109200
2020-02-21,208.72201538085938,212.75386468738904,207.3813891572602,211.999126960116,14092300
2020-02-24,199.32762145996094,202.23728899387257,196.79530759023532,200.40013139841906,23080100
2020-02-25,195.40505981445312,202.0883712396531,194.59074067658602,200.84704217798446,21433500
2020-02-26,195.83204650878906,199.8142393641403,194.13391703950523,195.8221213325324,16524500
2020-02-27,188.4337158203125,194.52119723303989,188.18545005506834,190.4893636299452,21682600
2020-02-28,191.13487243652344,191.4030037393074,180.55875557704405,181.43264087587727,32568900
2020-03-02,195.07730102539062,195.20640406623767,187.53995638078374,192.68401552334103,24949000
2020-03-03,184.60052490234375,195.8717987268272,182.6938453017058,194.85886998016431,27984100
2020-03-04,190.42977905273438,190.499300744771,185.09703493000848,187.85774920031216,23062500
2020-03-05,183.885498046875,187.6790064786015,182.61437845213564,185.4843302930154,19333400
2020-03-06,179.83380126953125,182.5051435537278,175.03730446141012,177.09295244472247,24559600
2020-03-09,168.32420349121094,173.78605080213518,164.04410375021178,168.42351586713144,29949000
2020-03-10,176.95391845703125,177.05321567652598,168.3241975841464,173.45833205788816,24517800
2020-03-11,169.05908203125,174.65995778726648,166.49697719617606,172.80291932773585,20373900
2020-03-12,153.39846801757812,165.44432903502332,153.26936495743283,158.43329037500783,43266300
2020-03-13,169.0988006591797,169.60525743664599,156.5067665435294,162.39562405222614,35028600
2020-03-16,144.9971466064453,158.02614557592676,142.1073443256875,151.26338787753699,39120400
2020-03-17,148.38348388671875,152.87213325995907,139.0288314730961,149.6943344283049,34255600
2020-03-18,145.94058227539062,147.15210550290516,136.14897799823436,138.78058955655547,37553100
2020-03-19,152.0677490234375,158.8205656112444,143.79553203514052,145.602898898625,39862300
2020-03-20,148.6913604736328,158.16519263786907,146.97336524434394,154.93773698216557,32568400
2020-03-23,147.07266235351562,151.2534498367458,141.26323671563284,148.6218384828333,29830800
2020-03-24,159.86328125,160.19099386604577,151.51163274017688,154.13331851560392,30440400
2020-03-25,155.1264190673828,161.8593867820573,151.99826069541558,157.81761202597167,35184300
2020-03-26,162.20692443847656,162.8623497265207,155.93077347488602,157.1522368550116,26556800
2020-03-27,155.70236206054688,158.9794734322402,153.6765199351577,157.1025847157249,24879900
2020-03-30,164.798828125,165.59328168240037,156.96356041043316,158.07578629902892,22515200
2020-03-31,165.6429443359375,169.7442850366798,163.06097396184765,164.33209364212337,23676300
2020-04-01,158.49288940429688,163.01131474567293,156.94369811683305,160.498866115439,19507600
2020-04-02,157.09266662597656,160.2307499066345,154.83840896803554,157.99635775508642,20886300
2020-04-03,153.11045837402344,156.81459457188794,149.78370614837337,156.0598569333392,25983300
2020-04-06,164.401611328125,165.0470963294274,157.41043810424367,159.03906110191917,28453600
2020-04-07,167.65887451171875,172.18724062057575,164.85842880322176,170.59833331963438,31411900
2020-04-08,173.07102966308594,173.7860362817374,166.57640388876482,170.0620497899859,21664200
2020-04-09,173.97471618652344,175.85160472368048,170.37983283511795,174.6797824584038,23534300
2020-04-13,173.57749938964844,173.78604931612182,168.27454586436517,172.46527352296636,19355400
2020-04-14,176.93405151367188,179.9728221890274,175.39480067108042,177.7384302038612,21011800
2020-04-15,175.74240112304688,176.95393947655586,171.62119477743246,173.97474978489944,17423000
2020-04-16,175.02737426757812,176.81489090770748,171.3133127571394,176.71557853489006,23593200
2020-04-17,177.99664306640625,179.02942206702005,175.4345383411281,177.95691205507052,20974800
2020-04-20,177.0035858154297,179.24790313648407,175.54378173554545,176.17934156160146,16110700
2020-04-21,169.61517333984375,174.16340396391308,167.17223154982912,174.03430091743022,24850500
2020-04-22,181.0155792236328,183.49823750259742,176.90429771978515,177.21214492190578,33242000
2020-04-23,183.8457794189453,185.7524587823264,181.87950354016493,182.80306011709644,21426600
2020-04-24,188.7515106201172,189.08914843728576,179.57560212447592,181.95894750241217,28792000
2020-04-27,186.19932556152344,192.40596974690754,186.10995352195948,191.32353463768214,29197800
2020-04-28,181.6411895751953,187.88755029925795,181.29361140162203,187.35130285028313,21731000
2020-04-29,192.84295654296875,195.54408981762919,188.68201906645348,189.60556062320833,45954500
2020-04-30,203.2899627685547,208.2354129802487,200.17174510415327,205.48462382999278,46230100
2020-05-01,200.8668975830078,205.84213875688195,197.66923286874353,200.20154705777097,30415600
2020-05-04,203.83612060546875,204.48162069372177,197.38121064057825,198.81122388803976,19250700
2020-05-05,205.63357543945312,208.92061174888724,205.06752222092857,205.58391925578505,21071200
2020-05-06,207.0238800048828,210.13217257206165,205.226438093887,206.67630183463817,21857000
2020-05-07,209.79452514648438,210.13217814906176,207.58992364107746,209.69522791873723,15152000
2020-05-08,210.87696838378906,211.73100330870798,209.38737364169384,210.76773082991775,12506000
2020-05-11,211.70120239257812,213.50858466173128,208.91069726867917,209.4270943674289,12911900
2020-05-12,208.642578125,213.78663807334254,208.54326574680115,211.81043690954013,14704600
