Price,Close,High,Low,Open,Volume
Ticker,JNJ,JNJ,JNJ,JNJ,JNJ
Date,,,,,
2020-01-02,123.2901840209961,123.33241794167348,122.53846662967797,123.20571617964134,5777000
2020-01-03,121.86275482177734,122.78339494934062,120.78163353862405,121.20394694260526,5752400
2020-01-06,121.71073913574219,121.79519409134943,120.6549555307756,121.62627129215147,7731300
2020-01-07,122.4540023803711,122.85097804801367,119.41335332215262,121.63471326953288,7382900
2020-01-08,122.43711853027344,123.29862867088087,121.37288041025428,122.36109231599818,6605800
2020-01-09,122.80029296875,123.3408536185786,122.46244739560055,123.11280076831235,6112700
2020-01-10,122.52155303955078,123.46753086571955,122.38640966781773,123.10434755316592,5042600
2020-01-13,123.06214141845703,123.13815474922308,122.23441063370802,122.87632246237277,4593200
2020-01-14,123.7547378540039,123.83075118241443,122.24284847525871,122.51313527136342,7037500
2020-01-15,124.16857147216797,124.49797538276681,123.51821816661463,123.65334864913072,4960300
2020-01-16,125.1737289428711,125.71428975105678,123.48447480629258,124.51492086064438,6476000
2020-01-17,125.99299621582031,126.19571131646507,124.94565419446509,125.35108439575461,9083600
2020-01-21,126.07748413085938,126.83764332529984,125.42711768975786,125.49468940072818,9543900
2020-01-22,125.21593475341797,126.00143156429002,123.31552427655328,123.90676051398117,10305300
2020-01-23,125.45242309570312,125.65513817630075,123.95742998525462,125.03855130580982,8671900
2020-01-24,125.27505493164062,125.80716105932831,124.94563810252498,125.49465326306868,9051900
2020-01-27,125.63824462890625,126.23793536641894,124.16014763327206,124.59935720632433,7587100
2020-01-28,126.27171325683594,127.17547016671196,125.13146186153091,125.39330700923998,7336600
2020-01-29,127.1501235961914,127.6991387955915,125.9592095019506,126.2294833991458,6288600
2020-01-30,126.99809265136719,127.12478152264637,125.89163354891956,126.71936424657015,6470600
2020-01-31,125.73961639404297,126.69404902082174,125.54535579418021,126.4828922724537,8651700
2020-02-03,126.83760833740234,127.10789510672556,126.05211157902396,126.20413822078137,5765200
2020-02-04,128.04542541503906,129.01674105997046,127.70756696916325,127.95251595342096,6541400
2020-02-05,130.0640869140625,130.08942468728543,127.80048036494914,128.146780449639,5979900
2020-02-06,129.675537109375,130.49482604503277,129.00828768250997,130.2836693685845,6201200
2020-02-07,128.29037475585938,129.6164451278578,128.0032047132043,129.5150811396394,5700300
2020-02-10,128.26502990722656,128.30726382598985,127.44574085755266,128.11299037727528,4835600
2020-02-11,128.37490844726562,128.7043125799792,127.99481585045085,128.62828632782234,3715300
2020-02-12,127.61463165283203,128.50993379904645,127.47104667541834,128.2734393788381,5166800
2020-02-13,126.77001953125,127.57241232638452,126.59265513981035,126.8291495870504,5480200
2020-02-14,126.80382537841797,127.23458040596397,125.97608183657046,127.16700871552852,5716300
2020-02-18,125.96768951416016,127.31909807586896,125.900117797276,127.09104514238332,7230700
2020-02-19,125.79872131347656,126.49130860787272,125.49465514111219,126.02677416474548,6115200
2020-02-20,125.31732177734375,126.17040341758454,124.4980324392046,125.52003692599234,7464700
2020-02-21,126.6349105834961,126.89675576009064,124.6162527179066,125.08080011123981,7776800
2020-02-24,124.02537536621094,126.65191190290093,123.46436378453933,124.5268798239932,10588900
2020-02-25,122.95436096191406,124.73939324237624,122.25735712746594,124.09338810676974,10529000
2020-02-26,122.12985229492188,124.28889241346607,122.05335424359981,123.54938531034996,10093800
2020-02-27,118.2537612915039,123.05634077247439,118.10926069061244,121.17780702055661,12566700
2020-02-28,114.3097152709961,116.69824911275668,111.1986783467659,115.05773066947356,19820300
2020-03-02,119.01878356933594,119.11228548646524,113.91019886916247,114.56471228906756,11508200
2020-03-03,115.25323486328125,119.84331186192394,113.13671124767066,119.00179450296454,13662500
2020-03-04,121.9598617553711,122.09586694837562,116.57078244171531,117.02978375539423,10560500
2020-03-05,120.71028900146484,121.27979590754354,118.86576314949441,119.68178098173702,11339200
2020-03-06,120.72731018066406,121.56031904633463,116.80025541519468,117.70976231573835,12239100
2020-03-09,115.97576141357422,118.72979489115023,114.66673429260634,115.88225947636224,13848600
2020-03-10,120.39582061767578,120.65932252827449,114.09722223075119,118.97630070206866,12698100
2020-03-11,112.03168487548828,117.93927099053042,111.77667845228648,117.37825945351953,17763400
2020-03-12,106.60009765625,113.69769604142235,105.82658297308511,108.2151166260063,21539200
2020-03-13,114.1482162475586,114.68372847628491,105.95409964104763,109.92366445151289,20084200
2020-03-16,108.0621109008789,113.69769269864469,104.06705385354554,105.03606780094269,18877900
2020-03-17,116.10326385498047,116.25627292800004,108.64015131196966,109.26916555408461,18911800
